/home/gachiemchiep/workspace/adult_classify/model_org/adult/5_1161.4.jpg,27,30,45,50,22,55,26,4,22,6,0,0,10,0,0,0,5,21,3,14,6,26,31,17,4,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,12,10,7,3,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,1,2,4,1,2,0,6,0,0,4,2,4,3,0,0,0,4,1,2,2,0,0,2,1,2,2,2,1,2,2,1,1,0,1,1,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,2,0,0,0,0,0,2,2,1,2,2,0,5,1,1,0,128,128,128,0,128,251,84,61,60,46,32,32,30,26,22,19,19,18,14,10,9,8,6,4,1,1
/home/gachiemchiep/workspace/adult_classify/model_org/adult/5_1111.jpg,0,0,1,9,0,2,8,67,1,7,74,62,9,17,31,5,0,0,1,1,0,0,1,49,0,0,1,88,1,2,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,2,0,2,2,0,5,4,2,1,2,2,0,2,4,3,4,0,0,0,0,4,2,1,4,2,2,2,0,2,2,2,1,0,2,2,1,2,3,2,2,2,2,0,4,2,0,3,0,1,2,2,3,0,2,2,0,2,1,0,1,128,128,0,0,256,447,116,115,113,103,32,32,32,31,31,30,30,29,28,28,27,26,25,24,22,21
/home/gachiemchiep/workspace/adult_classify/model_org/adult/3_1171.4.jpg,0,1,92,102,1,13,191,2,5,18,9,0,2,0,0,0,0,0,10,33,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,2,2,1,1,2,1,1,0,2,0,0,0,1,0,2,4,3,0,1,2,0,1,2,2,0,2,1,1,2,0,1,3,0,0,0,2,0,0,2,0,2,1,0,1,0,0,0,1,0,0,0,1,0,4,0,1,0,1,2,0,0,2,0,0,0,0,2,0,4,0,0,2,0,0,128,0,384,394,126,124,75,69,32,32,32,32,31,31,31,31,30,30,28,21,19,10,4,1
/home/gachiemchiep/workspace/adult_classify/model_org/adult/475304.jpg,0,0,1,24,1,1,13,106,7,32,72,88,9,23,18,0,0,0,0,55,3,1,14,14,9,3,3,0,4,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,4,0,2,2,2,0,1,2,2,1,0,0,0,0,4,0,2,2,4,0,0,0,0,0,2,4,2,2,0,6,2,1,0,2,0,11,2,1,2,0,6,0,2,1,0,2,2,0,2,2,4,2,2,2,0,6,1,0,2,3,4,1,0,4,0,4,0,2,6,0,5,0,2,1,128,0,128,0,128,431,118,106,105,103,32,32,32,31,31,30,29,29,29,28,28,28,25,23,14,11
/home/gachiemchiep/workspace/adult_classify/model_org/adult/5_1281.1.jpg,2,2,2,15,3,4,27,70,3,30,62,7,8,12,3,0,1,1,3,51,3,4,29,104,3,5,26,6,4,4,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,4,0,7,3,2,4,2,4,2,4,4,3,8,4,2,4,0,2,0,0,0,3,2,0,2,2,3,2,1,2,4,0,2,4,2,4,2,4,1,0,2,2,2,1,1,6,1,2,2,2,6,3,2,1,2,3,2,0,1,1,2,0,2,0,2,2,1,4,1,3,2,2,1,4,0,4,128,128,0,256,0,441,114,113,109,105,32,32,32,31,31,29,29,29,28,28,26,26,25,23,23,18
/home/gachiemchiep/workspace/adult_classify/model_org/adult/3_121.4.jpg,0,1,20,55,0,4,74,68,0,7,37,3,3,10,1,0,0,1,19,56,1,4,7,1,1,7,7,0,1,6,0,0,0,0,6,42,0,2,1,0,0,1,0,0,1,0,0,0,0,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,4,3,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,2,5,4,0,0,0,0,1,0,0,0,0,4,4,4,2,5,2,6,1,2,2,3,1,1,0,3,4,4,4,1,2,3,2,2,0,4,0,6,1,1,2,0,0,1,3,3,4,3,2,2,4,0,6,2,0,2,2,2,2,1,2,0,3,2,2,2,0,8,2,0,4,0,4,0,0,0,128,0,128,0,128,343,99,95,84,64,27,27,25,25,25,25,24,23,22,22,21,19,16,15,15,10
/home/gachiemchiep/workspace/adult_classify/model_org/adult/1_1371.1.jpg,0,4,17,49,1,9,67,89,2,9,30,6,2,0,0,0,0,2,4,1,0,7,32,0,0,20,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,4,2,0,4,17,4,0,11,59,0,0,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,6,2,1,2,0,6,0,2,4,2,1,2,2,2,0,2,0,0,2,2,2,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,1,0,0,1,2,1,4,1,1,0,3,0,0,0,0,2,1,0,0,2,1,0,0,0,2,0,5,0,2,2,128,0,128,0,128,341,116,112,65,48,32,31,31,30,30,27,27,27,26,23,23,23,7,1,1,0
/home/gachiemchiep/workspace/adult_classify/model_org/adult/710807.jpg,0,1,7,63,1,2,54,69,4,9,76,5,5,30,10,0,0,1,2,9,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,15,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,22,0,11,12,0,0,13,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,4,2,0,2,0,3,6,5,3,4,0,6,1,1,4,0,1,0,2,1,2,3,1,2,0,1,0,4,2,6,3,1,2,8,6,2,0,1,2,0,3,0,1,2,2,2,1,0,2,3,0,0,0,2,0,9,0,1,4,0,10,0,0,1,1,12,0,0,1,3,12,0,1,4,128,128,0,128,128,323,92,89,87,55,29,28,28,26,24,22,21,21,21,21,19,18,18,17,8,2
/home/gachiemchiep/workspace/adult_classify/model_org/adult/473631.jpg,0,0,8,2,0,1,8,128,2,1,19,90,10,55,26,1,0,1,19,5,0,4,58,36,2,6,5,0,2,2,7,0,0,0,4,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,2,0,2,2,0,1,2,0,0,4,2,13,0,1,1,0,2,0,0,1,1,4,0,0,2,4,3,4,2,0,3,2,2,0,1,1,2,1,0,0,0,2,0,0,2,2,0,1,0,0,2,4,3,0,1,2,0,1,0,0,2,2,6,0,0,2,1,2,0,0,0,0,0,0,0,1,128,0,0,0,256,387,122,121,73,70,32,32,32,31,31,31,30,28,26,26,25,25,13,12,7,7
/home/gachiemchiep/workspace/adult_classify/model_org/adult/2_1141.4.jpg,0,1,28,25,2,9,74,9,4,9,26,0,2,1,0,0,0,0,34,101,0,7,18,17,2,5,2,0,2,1,0,0,0,0,4,22,0,1,5,1,0,2,1,0,0,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,3,2,2,2,2,4,5,1,0,1,2,1,2,1,0,2,2,4,4,1,6,2,2,0,2,4,4,2,0,4,6,0,2,0,3,4,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,6,2,0,0,1,1,4,1,2,0,2,4,0,0,0,0,0,0,0,0,128,0,128,0,128,228,89,52,47,40,25,24,24,24,23,22,20,16,15,12,11,5,4,3,0,0
